,time,lat,lon,rain,MEV,HMV,vr500,vws1,vws3
0,2.02106E+11,37.85,117.05,21.09,0.7130782,500,0.990000204,11.515802,16.528965
1,2.02106E+11,37.41,116.02,30.97,0.45042623,0,1.350000035,6.7725744,11.560703
2,2.02106E+11,37,115.43,22.11,0.8372015,125,4.549999721,9.162996,10.102312
3,2.02106E+11,38.85,117.4,22.61,2.3626868,1125,0.770000566,12.205207,23.59055
4,2.02106E+11,39.5,116.59,21.13,0.44740555,500,0.87999989,2.5688071,10.901263
5,2.02106E+11,39.51,116.6,26.84,0.2954246,375,1.379999914,3.105484,10.550456
6,2.02106E+11,39.66,116.79,30.43,0.27939124,375,1.170000061,3.660174,10.436
7,2.02106E+11,36.67,114.91,24.63,0.24001389,500,1.260000281,4.0511775,12.021369
8,2.02106E+11,36.56,115.06,29.18,0.32749507,500,1.440000138,4.0655904,11.820267
9,2.02106E+11,36.79,114.97,22.25,0.042455918,1125,1.339999726,3.4476445,11.434972
10,2.02106E+11,36.65,115.11,20.24,0.15718913,3875,1.149999676,3.9241266,11.220717
11,2.02106E+11,38.01,116.99,24.73,0.48851132,3875,1.690000063,2.1706338,9.90784
12,2.02106E+11,37.85,117.3,20.68,0.7498669,3500,1.019999967,2.7399988,9.198896
13,2.02106E+11,37.88,117.33,26.9,0.7488832,3500,1.549999928,2.418051,8.943814
14,2.02106E+11,37.87,117.35,20.47,0.7879634,3500,0.920000079,2.628927,8.352391
15,2.02106E+11,37.89,117.36,23.55,0.7802939,3500,1.629999955,2.3668003,8.449648
16,2.02106E+11,37.89,117.42,23.76,0.9497705,3750,0.709999935,2.398529,8.424371
17,2.02106E+11,38.54,117.62,20.04,0,0,0.109999746,2.3166611,10.591966
18,2.02106E+11,38.47,116.59,21.23,0.4680182,1125,0.650000176,6.8340073,8.274443
19,2.02106E+11,38.08,116.43,20.33,0.23516068,250,0.819999957,6.531101,7.421905
20,2.02106E+11,38.05,116.16,22.14,0.5662629,375,0.599999912,5.8046527,6.598839
21,2.02106E+11,38.44,116.11,22.79,0.59006594,375,1.150000142,6.597323,6.0713425
22,2.02106E+11,38.88,116.71,20.27,1.4220709,3500,1.87999988,7.506919,8.779949
23,2.02106E+11,36.57,114.98,20.86,0.3149107,250,1.41999987,2.458195,7.207779
24,2.02106E+11,36.99,115.46,21.32,0.78237725,125,1.249999972,2.9872286,7.5734577
25,2.02106E+11,36.83,114.86,22.62,0.4219089,125,1.229999936,3.0726125,5.20232
26,2.02106E+11,37.7,116.18,20.04,0.6762277,3500,0.160000447,8.458493,8.721633
27,2.02106E+11,38.2,117.47,20.04,0,0,0.059999944,4.6358137,15.516087
28,2.02106E+11,39.42,117.49,26.9,0.5186645,125,2.379999962,10.663035,12.417208
29,2.02106E+11,39.52,117.71,21.57,0,0,3.509999719,8.110566,14.539501
30,2.02106E+11,37.83,116.63,22.87,0.28752745,3875,0.339999911,5.1477695,9.238837
31,2.02106E+11,37.82,116.58,24.25,0.52923497,3125,0.260000175,5.445227,11.295739
32,2.02106E+11,37.66,115.35,20.72,0.042841716,375,1.840000157,6.13188,12.398286
33,2.02106E+11,37.61,116.27,20.69,0.46058027,3875,0.289999851,5.463188,11.292611
34,2.02106E+11,37.55,116.28,20.4,0.36167974,3875,0.409999833,6.394495,10.063125
35,2.02106E+11,38.58,116.53,25.87,0.2967092,875,0.259999884,3.8541033,6.3975143
36,2.02106E+11,38.58,116.54,20.97,0.33569304,875,0.280000211,3.8522923,6.3586655
37,2.02106E+11,38.54,116.24,32.4,0.34399138,875,0.230000136,2.8911355,6.113642
38,2.02106E+11,38.33,116.72,32.96,0.46492805,1625,0.269999873,5.2839537,4.9890285
39,2.02106E+11,38.19,117.42,23.5,0.11943982,1000,0.23000002,3.587697,4.285906
40,2.02106E+11,38.55,115.76,24.3,0.226438,500,0.850000069,2.7495577,7.5973234
41,2.02106E+11,37.92,116.54,24.54,0.11856794,3875,0.239999776,4.7617183,6.749236
42,2.02106E+11,37.9,116.55,27.9,0.16067283,3875,0.239999776,3.5340705,6.966785
43,2.02106E+11,37.8,116.65,24.53,0.17370472,3875,0.190000297,3.4544573,8.002906
44,2.02106E+11,38.2,117.12,22.25,0.2882489,1625,0.310000061,3.7598288,5.7416244
45,2.02106E+11,38.2,117.12,21.82,0.26090427,1625,0.309999828,3.9346883,5.921801
46,2.02106E+11,39.39,118.6,20.76,0.41041243,3500,1.240000012,3.3621457,9.318047
47,2.02106E+11,39.46,117.63,20.4,0.486617,2875,0.319999934,3.8868449,11.455925
48,2.02106E+11,39.6,116.75,23.83,0.5139655,3000,0.750000065,2.8305817,10.474537
49,2.02106E+11,38.11,116.1,21.29,0.4334864,375,0.92000002,6.148632,8.361601
50,2.02106E+11,37.74,117,20.03,1.10609544,500,0.999999815,5.404741,5.767101
51,2.02106E+11,37.52,116.23,27.43,1.09209526,250,1.499999547,5.767424,8.014515
52,2.02106E+11,37.35,115.93,20.59,1.08617336,250,1.370000071,5.369348,9.573994
53,2.02106E+11,38.22,117.68,26.28,1.3677945,0,1.270000008,4.983485,10.973035
54,2.02106E+11,39.5,117.98,25.08,0.6645345,625,1.969999867,7.891453,10.42322
55,2.02106E+11,39.42,118.08,20.12,0.71158516,500,0.919999962,7.468772,10.96897
56,2.02106E+11,39.4,118.07,27.05,0.70079856,500,3.210000228,7.5902085,11.38171
57,2.02106E+11,39.37,118.11,22.22,0.7276301,500,1.880000113,7.870929,12.181287
58,2.02106E+11,39.33,118.12,22.49,0.6929015,500,2.080000006,7.3499804,11.832257
59,2.02106E+11,39.45,116.87,24.69,1.0419852,0,1.870000036,5.3256054,9.334268
60,2.02106E+11,39.22,116.73,28.89,0.9718028,0,0.810000056,4.7198873,10.253641
61,2.02106E+11,39.45,118.24,21.31,0.41678177,2875,1.240000012,4.7030354,8.383401
62,2.02106E+11,39.5,116.98,21.77,0.51447474,1375,0.650000235,6.1816826,13.341902
63,2.02106E+11,39.34,117.06,29.86,0,0,0.610000105,4.4597783,14.654429
64,2.02106E+11,39.35,117.06,20.63,0,0,0.879999716,4.2517366,14.730741
65,2.02106E+11,37.88,116.27,20.31,1.235014,1625,0.570000673,5.3466296,9.305192
66,2.02106E+11,37.96,116.2,22.37,1.1671424,875,0.600000378,4.7044363,11.3564005
67,2.02106E+11,38.15,117.31,20.94,0.896358,3500,0.55999984,7.3525715,9.535342
68,2.02106E+11,38.1,115.88,36.78,1.25798,1250,0.630000141,4.725699,9.67262
69,2.02106E+11,38.26,115.42,21.37,1.3467498,500,1.359999762,5.2053747,8.971926
70,2.02106E+11,38.1,115.78,20.03,1.110424,875,0.829999917,5.445401,10.3994255
71,2.02106E+11,38.14,115.59,21.36,0.78716876,500,0.919999729,5.6225033,11.49284
72,2.02106E+11,37.71,116.26,20.54,0.18711082,250,0.430000306,5.4416585,10.159964
73,2.02107E+11,37.52,115.53,20.74,0,0,0.460000156,5.7210917,13.315073
74,2.02107E+11,39.37,116.53,20.16,0.22877975,1375,1.169999829,5.044897,5.630639
75,2.02107E+11,39.23,117.94,28.5,1.12592104,875,0.919999147,6.6315017,9.453182
76,2.02107E+11,39.51,117.97,28.75,0.8642683,500,3.099999856,6.7041945,13.883784
77,2.02107E+11,37.23,115.77,20.03,0.1815015,125,0.350000017,2.4877503,3.2582126
78,2.02107E+11,37.32,115.61,22.67,0,0,0.719999836,2.9349017,3.981906
79,2.02107E+11,37.4,116.03,23.37,0,0,0.840000052,2.6582892,3.1455698
80,2.02107E+11,36.84,115.07,22.38,0.40523515,125,1.119999913,4.2312064,7.271732
81,2.02107E+11,36.79,115.06,28.34,0.25229738,125,1.759999781,4.689536,7.5435414
82,2.02107E+11,36.8,115.02,37.94,0.35747853,0,1.000000164,5.2141886,7.5961924
83,2.02107E+11,36.78,114.97,29.39,0.26895565,0,1.329999883,5.3232536,7.491457
84,2.02107E+11,38.36,115.59,22.36,0.59204507,125,2.179999836,7.556313,9.540593
85,2.02107E+11,37.66,116.28,20.55,0.58268586,250,0.670000154,5.768172,8.455712
86,2.02107E+11,38.8,116.76,20.93,0.13868679,250,0.710000051,6.245171,7.3909907
87,2.02107E+11,38.42,116.98,26.06,0.8683384,1000,0.699999568,7.1296754,8.384844
88,2.02107E+11,38.08,116.11,22.63,0.3433973,0,1.169999945,7.46121,8.8755045
89,2.02107E+11,38.41,116.19,20.35,0.7406196,500,1.440000022,4.686832,8.301041
90,2.02107E+11,38.93,115.92,22.13,0.539902,0,1.079999958,6.2457585,8.592326
91,2.02107E+11,38.08,116.39,24.56,0.7112804,500,2.469999716,6.7168837,10.867811
92,2.02107E+11,37.9,117.09,21.73,1.04975894,250,2.040000167,6.9092374,8.936722
93,2.02107E+11,38.71,117.64,23.22,1.704367,125,1.329999999,8.016681,9.098851
94,2.02107E+11,39.03,117.73,20.06,2.0781836,125,2.110000234,7.00374,8.927916
95,2.02107E+11,39.44,117.39,29.63,0.9701362,250,1.910000108,6.229364,10.703611
96,2.02107E+11,39.28,117.93,21.47,1.7567533,125,2.150000073,6.3449187,8.503741
97,2.02107E+11,39.55,116.93,25.89,0.6601713,1375,2.219999675,8.482062,15.077111
98,2.02107E+11,39.46,116.91,21.12,0.69693684,1375,1.800000202,9.25112,15.487555
99,2.02107E+11,39.47,116.93,28.74,0.23391844,1375,1.520000049,5.852065,13.691945
100,2.02107E+11,39.37,116.7,23.97,1.5005517,2000,0.700000266,5.405835,14.389409
101,2.02107E+11,39.18,116.53,28.78,1.0135334,1375,0.779999711,5.5059013,15.730278
102,2.02107E+11,39.17,116.65,27.27,1.02672355,3875,1.690000063,7.6491594,14.638003
103,2.02107E+11,39.26,116.89,20.03,0.9991898,1375,2.849999815,9.098655,15.011608
104,2.02107E+11,39.33,116.97,22.18,0.8487134,3875,1.329999883,7.324408,14.426598
105,2.02107E+11,39.21,117.12,22.92,1.1227537,3500,1.890000072,7.504842,15.610369
106,2.02107E+11,38.94,116.56,23.13,0.43126805,3875,2.929999959,7.1835318,13.868867
107,2.02107E+11,39.02,117.21,26.08,1.0566645,3750,2.06999993,7.9626555,16.277277
108,2.02107E+11,38.97,116.85,21.41,0.6353844,3875,1.320000156,9.1738,14.557734
109,2.02107E+11,38.52,117.66,20.29,1.355052,250,2.490000799,9.29653,18.703207
110,2.02107E+11,38.09,115.39,20.01,0.047579215,3875,0.439999974,1.5841018,5.234872
111,2.02107E+11,38.76,115.88,21.29,0.36367812,3750,0.769999984,4.706128,5.852293
112,2.02107E+11,38.27,117.78,22.12,0.42896878,375,0.720000011,8.62553,15.154245
113,2.02107E+11,38.73,115.93,25.13,0.52497584,2500,1.820000121,6.217654,7.9704137
114,2.02107E+11,38.7,115.86,25.06,0.7351183,2750,1.7799997,7.305501,10.157766
115,2.02107E+11,37.64,116.69,20.01,0.10298985,125,0.440000411,3.5634375,5.5628943
116,2.02107E+11,38.33,115.8,21.57,0.745519,250,0.910000061,7.234286,8.828113
117,2.02107E+11,38.45,116.15,24.17,0.9077159,1375,1.010000473,7.0648785,6.177642
118,2.02107E+11,38.61,116.62,31.01,0.73129886,3875,0.889999734,5.548589,6.2235565
119,2.02107E+11,38.61,116.6,24.03,0.8495891,2250,0.650000118,5.6843276,6.10047
120,2.02107E+11,37.85,116.73,23.85,1.0783034,125,1.400000299,6.2531524,7.683515
121,2.02107E+11,38.56,116.81,24.28,1.01352176,3750,2.139999764,5.4441657,8.392451
122,2.02107E+11,37.91,117,34.52,1.0114965,0,1.180000021,6.061581,9.596333
123,2.02107E+11,38.59,117.03,24.89,1.20962926,3375,1.279999968,5.3099847,9.089274
124,2.02107E+11,38.7,117.03,27.17,1.5397322,3125,1.249999739,5.6575546,9.915014
125,2.02107E+11,38.32,116.95,27.45,1.1550133,2250,1.730000018,7.512886,11.195779
126,2.02107E+11,39.31,117.09,26.24,0.81635364,250,0.389999856,2.932756,7.088896
127,2.02107E+11,36.9,115.55,20.37,0.41638825,3000,0.389999972,3.8624501,9.037631
128,2.02107E+11,39.21,117.87,21.74,0.8087073,3875,0.460000214,4.650793,8.888753
129,2.02107E+11,39.06,118.2,28.28,1.4822037,3875,0.329999864,4.236227,8.205575
130,2.02107E+11,39.06,118.69,30.22,0.42983294,1250,0.400000165,3.3494287,10.500498
131,2.02107E+11,39.11,118.41,21.09,0.12204777,3875,0.530000194,4.450424,12.16117
132,2.02107E+11,37.9,117.32,20.27,0.55475095,0,0.629999791,5.5029488,16.30224
133,2.02107E+11,39.51,116.68,20.36,1.293758,500,2.329999814,8.7411995,8.960939
134,2.02107E+11,39.03,116.07,24.79,0.34912235,500,1.65000034,9.513915,9.369406
135,2.02107E+11,39.09,116.18,33.99,0.4079395,500,1.749999705,9.967766,9.656528
136,2.02107E+11,39.09,116.42,24.15,0.44895645,1000,2.150000073,8.111204,8.87603
137,2.02107E+11,39.26,116.91,29.39,0.7141777,875,4.00000019,8.882693,8.922205
138,2.02107E+11,39.57,117.39,26.05,2.064496,1250,1.269999775,10.724374,9.748182
139,2.02107E+11,39.56,117.52,20.89,2.2493575,1250,1.960000256,10.663618,10.904952
140,2.02107E+11,39.31,117.55,20.22,1.08524364,375,2.139999764,11.927524,11.524894
141,2.02107E+11,38.93,117.54,23.83,0,0,0.670000794,13.445974,16.067284
142,2.02107E+11,38.94,117.64,23.49,0,0,0.710000051,12.059648,15.500294
143,2.02107E+11,39.18,116.53,28.61,1.01604484,125,1.539999968,6.144491,13.106579
144,2.02107E+11,38.42,115.63,29.99,0.48371596,3875,2.839999506,9.217177,17.447031
145,2.02107E+11,36.71,114.95,25.32,2.9675322,2500,5.680000409,16.65133,19.071978
146,2.02107E+11,36.63,115.11,26.88,2.607839,500,7.949998602,16.83988,20.04875
147,2.02107E+11,36.71,115.11,26.08,2.7022453,500,4.780000541,16.316507,18.696428
148,2.02107E+11,36.81,115.17,34.02,3.094564,500,5.200000014,16.068384,18.377026
149,2.02107E+11,36.81,115.21,32.61,2.8991938,500,5.630000029,15.97796,18.332811
150,2.02107E+11,36.83,115.27,30.41,2.5684424,2875,3.810001304,16.69763,19.140654
151,2.02107E+11,36.86,115.4,30.87,2.278608,3250,2.540000482,15.910686,19.7356
152,2.02107E+11,36.79,114.86,37.75,3.955978,875,5.200000014,14.948619,19.012571
153,2.02107E+11,36.85,114.87,32.88,4.2505882,875,4.650000017,14.287126,19.263023
154,2.02107E+11,36.84,114.88,29.53,4.1555922,1125,5.869999528,13.56026,18.515852
155,2.02107E+11,36.86,114.9,23.05,4.3792097,1125,5.080000032,13.47833,18.25471
156,2.02107E+11,36.85,114.86,37.95,4.2114654,1125,4.650000483,12.940525,17.305075
157,2.02107E+11,36.93,115.02,28.71,3.5787543,500,5.78000024,16.269733,18.704433
158,2.02107E+11,36.95,115.04,30.53,3.4037264,500,4.990000278,16.284534,18.475801
159,2.02107E+11,37.11,115.59,27.62,1.8009605,1625,3.759999992,16.62152,23.10215
160,2.02107E+11,38.75,116.47,26.93,0.33838587,0,1.209999784,13.3867655,17.558756
161,2.02107E+11,38.85,116.36,25.82,0,0,1.000000164,12.81859,17.42113
162,2.02107E+11,38.99,115.98,27.08,0.012005684,0,2.469999483,12.294387,17.266548
163,2.02107E+11,39.13,116.14,22.56,0.12560472,1875,1.910000574,12.658026,19.098417
164,2.02107E+11,37.19,116.28,22.65,1.0145326,3875,2.089999616,12.529808,18.253412
165,2.02107E+11,39.07,116.6,23.08,0.80848724,2250,1.429999829,14.168134,20.854963
166,2.02107E+11,39.22,116.42,29.23,0.55615143,1875,1.839999924,12.24667,18.294188
167,2.02107E+11,37.56,114.95,23.55,5.499104,1750,2.530000173,11.587876,16.800188
168,2.02107E+11,39.35,116.41,24.78,0.6774468,2250,2.14999984,12.055993,17.206116
169,2.02107E+11,38.15,115.31,24.48,5.9993943,1375,3.100000089,14.731224,20.003572
170,2.02107E+11,38.16,115.33,21.91,6.638027,1375,2.749999985,14.948733,18.686958
171,2.02107E+11,39.39,117.15,23.59,0.69960646,0,2.229999751,13.049779,21.258478
172,2.02107E+11,39.43,117.4,21.54,1.14840484,3875,1.180000254,15.004702,23.06239
173,2.02107E+11,38.51,116.91,29.93,2.3651402,1875,2.1100007,14.017415,16.883184
174,2.02107E+11,38.42,117.6,24.46,4.3237067,250,3.060000017,10.294669,16.659851
175,2.02107E+11,37.99,117.35,26.79,0.990471,250,2.029999392,7.4657245,13.991999
176,2.02107E+11,37.96,117.33,25.69,0.57129353,250,2.039999468,6.971556,13.740232
177,2.02107E+11,38.09,117.61,25.78,0.9443116,250,1.970000798,6.127008,12.04207
178,2.02107E+11,39.46,116.94,25.85,1.3942363,750,2.220000373,7.687997,10.017728
179,2.02107E+11,38.55,115.87,20.93,1.18121214,2875,2.710000146,5.555925,10.078839
180,2.02107E+11,38.63,115.94,34.24,1.2555883,2000,2.460000105,5.8392324,9.528102
181,2.02107E+11,38.69,115.98,23.7,1.3805255,2000,2.570000011,6.143743,9.256669
182,2.02107E+11,38.72,116.14,20.49,1.4378922,2000,2.929999726,6.2123895,9.077751
183,2.02107E+11,39,116.68,22.22,1.3831333,2250,1.790000242,7.0554943,11.671406
184,2.02107E+11,39.01,117.51,27.17,1.593781,0,2.280000132,5.6041584,9.346738
185,2.02107E+11,39.19,117.64,26.04,1.5269435,125,2.849999582,6.7027187,10.102673
186,2.02107E+11,39.42,117.82,27.97,1.01556274,250,2.270000055,7.4571958,11.171909
187,2.02107E+11,39.45,117.75,23.4,1.0719994,250,2.849999815,7.702867,10.972947
188,2.02107E+11,39.49,117.94,23.06,0.85786814,1375,2.320000203,8.2004795,11.701625
189,2.02107E+11,38.59,116.84,22.35,1.16596195,3125,1.240000012,2.935671,9.855226
190,2.02107E+11,37.96,117.12,30.86,0.32011114,1625,0.869999931,2.405237,7.662683
191,2.02107E+11,37.65,116.3,27.85,0.3707573,3750,2.059999853,3.6825871,8.887554
192,2.02107E+11,37.82,116.63,20.17,0.3845569,875,2.180000301,4.0905657,8.275066
193,2.02107E+11,37.98,116.89,46.15,0.26077312,3875,1.620000345,4.77612,7.8386946
194,2.02107E+11,38.03,116.96,21.91,0.2241272,3875,1.629999955,5.213424,7.9147983
195,2.02107E+11,38.03,117.09,21.15,0.25283363,3875,1.250000088,6.813182,8.76795
196,2.02107E+11,37.58,116.26,23.72,0.50221443,3250,1.720000058,4.477308,10.628417
197,2.02107E+11,37.86,117.41,23.4,0.21586742,3500,2.210000064,7.6098237,8.856793
198,2.02107E+11,37.78,117.39,29.88,0.066232,3875,1.429999946,6.5903597,9.920014
199,2.02107E+11,37.82,117.39,33.84,0.18360017,3875,1.290001208,6.196594,9.907786
200,2.02107E+11,39.47,117.28,23.46,1.1556267,2875,2.990000183,4.1491275,9.218263
201,2.02107E+11,39.45,117.39,31.98,1.1278347,2875,3.090000246,4.7631917,10.184739
202,2.02107E+11,38.54,116.81,35.46,1.2154663,375,1.909999875,5.207986,10.05726
203,2.02107E+11,38.52,116.9,36.75,1.4654797,375,2.060000319,6.6597667,10.92504
204,2.02107E+11,38.58,117.08,25.77,1.4431658,375,2.539999783,7.1299496,10.607845
205,2.02107E+11,39.03,117.22,33.49,1.5626558,375,1.890000189,5.874585,8.220255
206,2.02107E+11,39.1,117.37,27.47,1.6510049,750,2.030000323,4.5546217,7.089894
207,2.02107E+11,38.34,116.73,24.38,1.0217468,375,2.290000208,5.5230737,10.694991
208,2.02107E+11,37.86,116.03,20.78,0.22340962,3500,1.390000107,4.273098,11.147647
209,2.02107E+11,37.97,117.49,20.23,0.44875585,3875,0.48000025,3.8933935,9.746772
210,2.02107E+11,38.23,116.67,21.12,0.6400216,375,1.089999918,5.309105,9.6906595
211,2.02107E+11,38.15,117.11,23.14,0.9514602,3875,1.079999958,5.2503014,8.729643
212,2.02107E+11,38.14,116.97,26.56,0.54195443,500,0.88999985,5.5557694,9.757673
213,2.02107E+11,38.18,117.08,24,0.990691,3875,0.810000056,6.725632,8.452697
214,2.02107E+11,38.04,115.94,20.23,0.3766328,375,0.870000047,6.292493,11.441563
215,2.02107E+11,37.97,116.12,20.44,1.1573859,3875,0.909999711,5.0656004,9.686843
216,2.02107E+11,37.91,117.31,29.71,0.9933645,3875,1.559999888,5.8099556,9.322432
217,2.02107E+11,37.97,117.38,21.22,0.9531346,3125,0.910000061,6.336861,7.816364
218,2.02107E+11,38.47,116.86,25.81,0.9059218,500,0.520000001,5.762159,6.968408
219,2.02107E+11,37.86,116.64,20.5,0.29612676,3875,0.200000286,7.860169,7.747617
220,2.02107E+11,37.96,116.57,29.54,0.13041549,0,1.839999692,6.908083,7.293891
